,index,text,key_phrase,label,DocumentSimilarity,MMRScore,sentence
412,423, Whats new in colic surgery and postoperative care?  .  ,surgery,Therapeutic_or_Preventive_Procedure,0.6069644291774462,0.1820893359888137,0
413,424,"Association between hyperglycemia and survival in 228 horses with acute gastrointestinal disease  .  … The relationships between variables of interest and equine colic death (yes/no) were evaluated using logistic regression. b For continuous variables (age, duration, glucose, heart rate, …",acute gastrointestinal disease,Disease_or_Syndrome,0.6076123986813312,0.1822837268477036,0
414,425,"Acute‐phase proteins as diagnostic markers in horses with colic  .  … Because of the acute nature of equine colic and the need for rapid decision making, a biomarker will only be useful diagnostically if the analysis can be performed on a single sample …",Acute‐phase proteins,"Amino_Acid,_Peptide,_or_Protein",0.5139916231500242,0.15419749307226488,0
415,426,"Equine large intestinal volvulus a review of 124 cases  .  … University of Georgia: Proceedings of the Equine Colic Research Symposium, 1982:26172. … University ofGeorgia: Proceedings of the Equine Colic Research Symposium, 1982:79-87. …",intestinal volvulus,Disease_or_Syndrome,0.49521091918249277,0.14856328165812202,0
416,427,"Aspiration pneumonitis (Mendelson's syndrome) as perianaesthetic complication occurring in two horses: A case report  .  … Aspiration pneumonitis should be regarded as a life-threatening, although rare, perianaesthetic complication in equine colic cases. Patency of the cardia and increased intra-abdominal …",Aspiration pneumonitis,Disease_or_Syndrome,0.7615356099014925,0.22846069204865965,0
417,428, Study on prevalence and risk factors associated with colic in horses  .  … Equine colic is a significant problem and the most common cause of death. It is a multifactorial and complex disorder. It ranges from a harmless temporary large intestine impaction to …,disorder,Disease_or_Syndrome,0.5871557607792842,0.17614673523322738,2
418,429," Evaluation of Diagnostic, Prognostic Indicators and Surgical Outcome in 20 Cases Treated for Equine Intestinal Colic  .  … surgery is not popular because there is lack of infrastructure, manpower and expertise therefore, there is a need to conduct clinical studies to document outcome of equine colic cases …",Intestinal,"Body_Part,_Organ,_or_Organ_Component",0.476494894193882,0.14294847393842638,0
419,430," Studies on the clinical usefulness of indirectly measured blood pressure in the horse, with special reference to prognoses in cases of equine colic  .  Studies on the clinical usefulness of indirectly measured blood pressure in the horse, with special reference to prognoses in cases of equine colic … Studies on the clinical usefulness …",blood pressure,Biologic_Function,0.5257399180168827,0.15772198167237303,0
420,431,"Colic, update and advances  .  Colic as the most important equine disease requires emergency intervention to save patient’s life. Early diagnosis, management, and, treatment of affected horses will improve …",disease,Disease_or_Syndrome,0.4317599125088466,0.12952797889963322,1
421,432," THE RATIONAL TEEATMENT OP EQUINE COLIC  .  … How dangerous we do not, know because in all the work that has been done on equine colic there has been an insufficient series of experiments to prove to what extent, if at all, …",insufficient,Qualitative_Concept,0.37776071352987356,0.1133282185622207,1
422,433,"The bacterial community of the horse gastrointestinal tract and its relation to fermentative acidosis, laminitis, colic, and stomach ulcers  .  Fermentation in the hindgut of the horse is similar to that in the rumen, resulting in the production of short-chain volatile fatty acids (VFAs), mainly acetic, propionic, and butyric acids. The …",stomach ulcers,Disease_or_Syndrome,0.6238564964097097,0.1871569563598619,0
423,434,"Effects of blood contamination on peritoneal D‐dimer concentration in horses with colic  .  … This study was partially presented at the 9th International Equine Colic Research … Proceedings of the 8th International Equine Colic Research Symposium. Quebec, Canada; …",Canada,Geographic_Area,0.36962881938817155,0.11088865022277036,2
424,435,"Morphopathology of mesenteric arteries in horse having endotoxemia-related colic  .  Endotoxemia has been detected frequently in equine colic (King and Gerring, 1988). The toxin being released from mesenteric arteries could cause tissue ischemia, arteriospasm and …",endotoxemia-related colic  .,Eukaryote,0.8440406533308827,0.25321220606101347,0
425,436,"Gross and microscopic anatomy of the equine gastrointestinal tract  .  Gaining a working knowledge of the equine gastrointestinal tract and associated intra‐abdominal organs can be challenging, especially for inexperienced individuals. Experienced …",gastrointestinal tract,Body_System,0.6417279698454615,0.192518398603632,0
426,437, A virtual reality simulator for training veterinary students to perform rectal palpation of equine colic cases  .  A Virtual Reality Simulator for Training Veterinary Students to Perform Rectal Palpation of Equine Colic Cases — University of Bristol … A Virtual Reality Simulator for Training …,veterinary students,Professional_or_Occupational_Group,0.5626884760466759,0.16880654952177213,0
427,438," Management of postoperative complications in equine colic  .  Management of postoperative complications in equine colic … Management of postoperative complications in equine colic [1983] … ""Management of postoperative …",postoperative complications,Pathologic_Function,0.6557056398193031,0.19671169976241126,0
428,439,Evaluation of a protocol for fast localised abdominal sonography of horses (FLASH) admitted for colic  .  The aim of this prospective study was to establish a protocol for fast localised abdominal sonography of horses (FLASH) admitted for colic. The FLASH protocol was then presented to …,localised abdominal sonography,Diagnostic_Procedure,0.37622360997507126,0.1128670874774563,0
429,440,Decision for surgery  .  … measurement in assessing the prognosis in equine colic … Practical assessment of the circulatory status of equine colic … surgical intervention in cases of equine colic: A retrospective study …,prognosis,Health_Care_Activity,0.5620434936403592,0.16861305479218833,1
430,441,Bacterial translocation in horses with colic and the potential association with surgical site infection: a pilot study  .  … Surgical site infection (SSI) is one of the most frequent morbidities that can develop following emergency exploratory laparotomy for the treatment of equine colic. SSIs result in …,Surgical site infection,Pathologic_Function,0.5876078091390404,0.17628234974654308,1
431,442,Colic: Horse Owner Knowledge and Experience  .  … ) using search terms relating to equine colic. Publications were assessed against inclusion … Results: The primary search identified 5508 publications relating to equine colic; 976 related …,Horse Owner,Population_Group,0.31385825955483443,0.09415748160793234,0
432,443, Equine colic: making the decision for referral and what happens at the referral facility  .  ,referral facility,Manufactured_Object,0.5376682042683658,0.16130046769001422,0
433,444, Equine gastrointestinal motility—ileus and pharmacological modification  .  Colic is a common problem encountered in equine practice. Alteration of gastrointestinal motility is often the underlying cause for abdominal pain. Gastrointestinal motility can be …,gastrointestinal motility,Biologic_Function,0.7250165514271028,0.21750497407100164,2
434,445,"Investigation of plasma cell-free DNA as a potential biomarker in horses  .  … Cell-free DNA has not been investigated as a biomarker for equine colic, to our knowledge. We hypothesized that cfDNA could be measured accurately in neat equine plasma using a …",cell-free DNA,"Nucleic_Acid,_Nucleoside,_or_Nucleotide",0.5863418560217538,0.17590256379626576,0
435,446,Systematic review of evidence for plasma and peritoneal lactate as a diagnostic test for surgical colic  .  … ) using search terms relating to equine colic. Publications were assessed against inclusion … Results: The primary search identified 5508 publications relating to equine colic; 976 related …,peritoneal lactate,Laboratory_Procedure,0.4481510008803646,0.13444530560648563,0
436,448, NA (1986) Incidence of equine colic in the University of Georgia Ambulatory practice  .  ,University of Georgia Ambulatory practice  .,Manufactured_Object,0.5700080741893531,0.1710024290518317,0
437,449,Comparison of ischemic and reperfusion injury of the equine jejunal mucosa: evaluation of three treatments.  .  … Intestinal ischemic injury accounts for an 80% mortality rate in cases of equine colic involving a strangulation obstruction. This study compared the severity of microscopic mucosal injury …,Intestinal ischemic injury,Injury_or_Poisoning,0.7674132924674258,0.2302239968885071,1
438,450,The effect of colic on oxygen extraction in horses  .  … The results indicate that a right shift in OEC occurs in the most severe equine colic cases (GS3) as a result of acidosis and contributes to increased oxygen extraction between arterial …,acidosis,Disease_or_Syndrome,0.5435017071827071,0.16305051863385736,1
439,451, Long term survival of equine colic cases. Part 3: risk factors for post operative complications  .  ,operative complications,Pathologic_Function,0.6085205405428551,0.18255616941698666,1
440,452, Coagulation abnormalities in cases of equine colic  .  ,Coagulation,Biologic_Function,0.5675484861923372,0.17026455262340634,0
441,453," Identification of endotoxin in equine colic patients: a preliminary study  .  Identification of endotoxin in equine colic patients: a preliminary study … Identification of endotoxin in equine colic patients: a preliminary study [1992] … ""Identification of endotoxin …",endotoxin,Organic_Chemical,0.4851077937058804,0.14553234389469968,0
442,455, The enigma of post operative recurrent colic: Challenges with diagnosis and management  .  … (2004) Interstitial cells of Cajal (ICC) in equine colic: An immunohistochemical study of horses with obstructive disorders of the small and large intestines. Equine vet. J. …,large intestines,"Body_Part,_Organ,_or_Organ_Component",0.38867494599193714,0.11660248843094756,1
443,456,Abdominal Radiographic Examination  .  Abdominal radiography in the horse is a useful ancillary diagnostic test for colic workup. This noninvasive test can be utilized to aid in the identification of the underlying cause and …,Abdominal Radiographic Examination,Diagnostic_Procedure,0.6808319477055962,0.20424959242782814,0
444,457,Examination of the horse with colic  .  … A study of variables commonly used in examination of equine colic patients to assess their prognostic value …,prognostic value,Quantitative_Concept,0.42644061446726805,0.12793218942374868,1
445,458, Equine colic risk assessment on horse farms: A prospective study  .  ,horse farms,Manufactured_Object,0.5832808078254167,0.17498424930087408,0
446,459,"A comparison of N-butylscopolammonium bromide and butorphanol tartrate for analgesia using a balloon model of abdominal pain in ponies.  .  … more than 20 y in the management of some types of equine colic (2). In a recent study, under … It has been successfully used in the management of equine colic (3,4,5) and was used as a …",abdominal pain,Sign_or_Symptom,0.5491619510536593,0.1647485918626184,0
447,460," Fessler JF u. Bottoms GD. Equine endotoxemia: Effects on cardiac output and coronary blood flow. 1985 b, Equine colic Res. 2  .  ",endotoxemia,Pathologic_Function,0.7590955754746931,0.22772868169153235,2
448,461, The preliminary analysis of 546 cases of equine colic referred to the university of Liverpool during a two year period (1994-96)  .  ,university of Liverpool,Manufactured_Object,0.24995684505342494,0.07498705649574527,0
449,462,Determination of the acid-base status in 50 horses admitted with colic between December 1998 and May 1999.  .  … Clinical evaluation of blood lactate levels in equine colic. Equine Vet J 1976;8:49-54. Gossett … Prognosis in equine colic patients using multivariable analysis. Can J Vet Res 1989;53:87-…,blood lactate levels,Laboratory_Procedure,0.5460981399666012,0.1638294484999775,1
450,463, Risk factors for acute equine colic: results of a multi-center case-control study  .  ,multi-center case-control study,Research_Activity,0.5927459142083495,0.17782378132858678,0
451,464, Establishing clincial guidelines for the treatment of equine colic in developing countries  .  ,treatment,Therapeutic_or_Preventive_Procedure,0.38324275989717704,0.11497283253776283,0
452,465,"Coagulopathies in horses with colic  .  … During hospitalization (second study), evaluation of plasma D-dimer concentration has shown to be a useful tool to monitor hypercoagulative states in equine colic cases. Important …",hospitalization,Health_Care_Activity,0.491754782535814,0.14752644062291803,1
453,466, Evaluation of ketofen (ketoprofen) as an analgesic drug in treating clinical cases of equine colic  .  ,ketoprofen,Organic_Chemical,0.6842616187521233,0.20527849378267113,0
454,467," H. and White, NA (1986) Incidence of equine colic in the University of Georgia ambulatory practice  .  ",University of Georgia ambulatory practice,Manufactured_Object,0.5306291941916766,0.15918876458309592,0
455,468,"Instrumentation and techniques in equine gastrointestinal surgery  .  … In Proceedings of the Equine Colic Research Symposium, University of Georgia, 1982, p … In Proceedings of the Fifth Equine Colic Research Symposium, University of Georgia, 1994, p …","Fifth Equine Colic Research Symposium, University of Georgia, 1994, p …",Manufactured_Object,0.8685406647920888,0.2605622097914382,1
456,469," The use of Allopurinol in an endotoxin shock model in the horse. 1985, Equine colic research 2  .  ",endotoxin,Organic_Chemical,0.4689244415698723,0.14067733806097663,0
457,470,"Comparison of unfractioned and low molecular weight heparin for prophylaxis of coagulopathies in 52 horses with colic: a randomised double‐blind clinical trial  .  Reasons for performing study: Unfractioned heparin (UFH) is widely used for prophylaxis of coagulation disorders, especially in colic‐affected horses. However, it is accompanied by …",colic‐affected horses,Eukaryote,0.7009960146830508,0.21029881276143894,0
458,471,Equine lymphocytic‐plasmacytic enterocolitis: a retrospective study of 14 cases  .  Lymphocytic‐plasmacytic enteritis (LPE) is a morphological diagnosis given to a type of infiltrative intestinal disease classified within the complex of idiopathic inflammatory bowel …,Lymphocytic‐plasmacytic enteritis,Disease_or_Syndrome,0.7933752670835719,0.23801258958284174,1
459,472, Clinical considerations of intestinal entrapment through the gastrosplenic ligament in the horse  .  … Transabdominal ultrasonography is a useful diagnostic tool for confirming small intestinal dilation (Beccati et al. 2011) in equine colic. Small intestinal dilation noted in the left …,intestinal entrapment,Disease_or_Syndrome,0.6832561240219426,0.2049768453516305,0
460,473,"Evidence-based medicine in equine critical care  .  … Nonetheless, this study supported earlier findings that associated a blood lactate value greater than 75 mg/dL with high mortality in equine colic [30]. Another study further determined …",mortality,Quantitative_Concept,0.5702272284028944,0.1710681753185066,1
461,475, Management of equine colic  .  ,Management,Health_Care_Activity,0.39233269142444005,0.11769981210430215,0
462,477, Studies on Some Aspects of Equine Colic with Reference to Evaluation of Analgesics  .  ,Analgesics,Pharmacologic_Substance,0.5696636805997596,0.17089911097084814,0
463,480,"학술 1-Equine Colic Shock Pathogenesis 와 Hydration  .  Thrombomodulin (혈소판 조정물질) 은 내피세포의 TNF 효과에 의해 감소되며 허용된 국소적응고병증, 소모응고병증은파종성혈관내응고병증 (DIC) 으로 이어진다. 그러나 정상적으로 볼 때 …",Thrombomodulin,"Amino_Acid,_Peptide,_or_Protein",0.27201013970065135,0.08160304515280896,1
464,481," Update on equine analgesia.  .  Equine practitioners may not be good at recognising pain in horses, although we use pain as a key diagnostic indicator in colic and it is an important consideration in perioperative …",pain,Sign_or_Symptom,0.4495914790096703,0.13487744906244917,2
465,482,Regional gastric pH measurement in horses and foals  .  The pH of the gastric mucosal surface and gastric content was measured in 18 foals (mean age: 20 days) and 27 horses (mean age: 2.9 years) with a pH electrode passed through an …,gastric mucosal surface,"Body_Part,_Organ,_or_Organ_Component",0.5968106279153856,0.1790431954891528,1
466,484, Biochemical aspects of plasma and peritoneal fluid from horses with colic  .  Compararam-se as características do plasma e do fluido peritoneal entre 6 eqüinos clinicamente sadios com as de outros 16 eqüinos com cólica. Encontrou-se uma elevação …,peritoneal fluid,Body_Substance,0.3376492338029191,0.10129477416596826,0
467,485," Review of the Use of Transabdominal Ultrasonography to Distinguish Small Intestinal Lesions Resulting in Acute Colic  .  … As a content author for the 2009 Equine Colic CD, the author was granted permissions from the Glass Horse Project to use animations for continuing education purposes and does not …",Acute,Disease_or_Syndrome,0.3947055788770257,0.11841167836836487,0
468,487,"A hypertext knowledge base medium for the delivery of epidemiological models and expert systems  .  … Second, the EQWISE shell is used to provide access to a logistic regression model of the risk factors associated with the need for surgery in cases of equine colic. The modular design of …",surgery,Therapeutic_or_Preventive_Procedure,0.4338696446980097,0.13016089858153213,1
469,488,Peri‐anaesthetic mortality in horses‐the need for CEPEF‐4  .  … Pre-operative and anaesthesia-related risk factors for mortality in equine colic cases. … Pre-operative and anaesthesia-related risk factors for mortality in equine colic cases. …,Peri‐anaesthetic mortality,Quantitative_Concept,0.7666661597346879,0.22999985705977918,0
470,489,Short‐term outcome of equine emergency admissions at a university referral hospital  .  Reasons for performing study: Obtaining data on emergency admission survival rates is important to provide clients with an estimate of prognosis and to identify areas in which …,emergency admissions,Health_Care_Activity,0.6831162963556134,0.20493489705006487,0
471,490," Weather changes and incidence of equine colic  .  Weather changes and incidence of equine colic … ""Weather changes and incidence of equine colic""@eng … ""Proceeding of the Third Equine Colic Research Symposium"" …",incidence,Quantitative_Concept,0.3228022662204266,0.09684068371423087,0
472,491,"Clinical, Haematological and Biochemical Studies of Colic in Draught Horses and Donkeys in Nyala  .  … Equine colic also caused changes in some blood indices … Losses caused by equine colic are almost entirely due to death … , but no previous study of equine colic was done in Sudan. The …",Sudan,Geographic_Area,0.3555868753834339,0.10667606685395606,1
473,492,학술 3-Internal treatment for Equine Colic  .  학술 3 - Internal treatment for Equine Colic - 대한수의사회지 - 대한수의사회 : 논문 - DBpia … 학술 1 - Equine Colic Shock Pathogenesis와 Hydration … 학술 3 - Internal treatment for …,3-Internal treatment,Therapeutic_or_Preventive_Procedure,0.532970709984081,0.15989121934873027,0
474,493,Enteritis as a cause of “colic”: A case report  .  … This case exemplifies the value of laboratory data to determine appropriate action in treating equine colic. Access to laboratory facilities is understandably difficult for practitioners in the …,Enteritis,Disease_or_Syndrome,0.6733775501296323,0.2020132730661756,0
475,494," How ultrasound has changed decision-making for colic surgery  .  Colic is common in horses and requires thorough examination to allow proper decision making for treatment. History, physical exam, blood examination, nasogastric intubation and …",blood examination,Diagnostic_Procedure,0.5176351681792764,0.15529055662447497,2
476,495," Ex vivo comparison of sliding knot ligatures vs. haemostatic clips for equine small intestinal mesenteric vessel occlusion  .  … outcome, as surgical time is inversely correlated with survival in equine colic surgery. … methods might be valuable to determine the optimum hemostasis methods in equine colic surgery. …",small intestinal mesenteric vessel,"Body_Part,_Organ,_or_Organ_Component",0.6018468245604851,0.18055405454271878,0
477,496, Professional profile  .  A trained large animal clinician with research experience in veterinary epidemiology and gut microbiota. I have been involved in several clinical and population-based research projects …,animal clinician,Professional_or_Occupational_Group,0.7211431762484469,0.21634296147123064,1
478,497,"Analysis of equine casuistic in the Large Animals area of the Veterinary Clinic UDCA, Bogotá, Colombia  .  … the most affected in the horses attended, the functional and vital commitment for the animals makes it necessary to investigate the risk factors of the classic stringhalt and equine colic. …",Veterinary Clinic UDCA,Manufactured_Object,0.640616963174215,0.1921850965890138,0
479,498,"V Review of Sixty Equine Laparotomies  .  … of course, is deciding when to resort to surgery but for humane and therapeutic reasons, laparotomy should be accepted as a justifiable means of treating intractable equine colic. …",surgery,Therapeutic_or_Preventive_Procedure,0.4171900413582417,0.12515701738076537,1
480,499,Computational intelligence in medical decision support-a comparison of two neuro-fuzzy systems  .  … ) applied to the common data set coming from the field of veterinary medicine and describing different aspects of selecting surgical and nonsurgical cases in the domain of equine colic. …,Computational intelligence,Research_Activity,0.4662741546095301,0.1398822519412801,0
481,501,Design and organization of an equine intensive care unit  .  Equine intensive care units (ICUs) are currently being integrated in many primary and referral hospitals. These ICUs are created for the purpose of integrating three critical components: …,referral hospitals,Manufactured_Object,0.6959790419692727,0.20879372088749854,1
482,503,"Predictive values, sensitivity and specificity of abdominal fluid variables in determining the need for surgery in horses with an acute abdominal crisis  .  … of major intestinal injury associated with equine colic. J Am Vet Med Assoc 1988;193: 927-1002. … Study of variables commonly used in examination of equine colic cases to assess …",acute abdominal crisis,Disease_or_Syndrome,0.6991665545557612,0.20974997470144316,0
483,504,"Occurrence, treatment protocols, and outcomes of colic in horses within Nairobi County, Kenya, Veterinary World, 10 (10): 1255-1263  .  … Horse-owner decision making and practices in response to equine colic. BMC Vet. Res., 10 … and Krontveit, RI (2014) Surgical treatment of equine colic-a retrospective study of 297 …",Veterinary World,Geographic_Area,0.49537034766913135,0.1486111102060141,0
484,505,"Enumeration of anaerobic bacterial microflora of the equine gastrointestinal tract  .  Samples from the duodenum, jejunum, and ileum, as well as from the cecum and colon, were obtained from 11 mature grass-fed horses. Viable counts of total culturable and proteolytic …",gastrointestinal tract,Body_System,0.4978686015120836,0.14936058638868133,0
485,507,"Survival after small intestine resection and anastomosis in horses  .  The authors examined factors influencing survival in 140 horses that recovered from anesthesia after small intestinal resection between 1968 and 1986, using Kaplan‐Meier estimated …",small intestinal resection,Therapeutic_or_Preventive_Procedure,0.4157930327305994,0.12473791477581903,1
486,508,End‐to‐end jejuno‐ileal anastomosis following resection of strangulated small intestine in horses: a comparative study  .  Reasons for performing study: Small intestinal resection and anastomosis is a relatively common procedure in equine surgical practice. This study was designed to test objectively the …,Small intestinal resection,Therapeutic_or_Preventive_Procedure,0.5429183213054342,0.162875502863721,1
487,509,"Venous blood lactate evaluation in equine neonatal intensive care  .  … Similarly, in a small number of studies about equine colic, blood lactate concentration has proved to be a useful prognostic variable [21], [22], [23], [24]. Additionally, lactate was …",Venous blood lactate,Diagnostic_Procedure,0.7625400721189248,0.22876203072586349,0
488,510,"Failure of psyllium mucilloid to hasten evacuation of sand from the equine large intestine  .  … Udenberg T: Equine colic associated with sand impaction of the large colon. Can Vet J 20:269-272, 1979 3. Ford J, Lokai MD: Complications of sand impaction colic. …",Complications,Pathologic_Function,0.45746095069481624,0.13723829066180437,3
489,511," Equine colic surgery: survey of 37 cases  .  [Equine colic surgery: survey of 37 cases] … [Equine colic surgery: survey of 37 cases] [1992] … ""[Equine colic surgery: survey of 37 cases]""@eng …",surgery,Therapeutic_or_Preventive_Procedure,0.5005793442554418,0.15017380924400334,0
490,512, Private practitioner-based case-control study of management factors associated with equine colic  .  Private practitioner-based case-control study of management factors associated with equine colic … Private practitioner-based case-control study of management factors associated …,case-control study,Research_Activity,0.5288081733132844,0.15864245829787,0
491,514," Some aspects of prognosis in equine colic surgery  .  Some aspects of prognosis in equine colic surgery … Some aspects of prognosis in equine colic surgery [1985] … ""Some aspects of prognosis in equine colic surgery""@eng …",aspects of prognosis,Health_Care_Activity,0.6431922081659,0.1929576701172186,1
492,515," Analgesics in the treatment of equine colic  .  [Analgesics in the treatment of equine colic] … [Analgesics in the treatment of equine colic] [1989] … ""[Analgesics in the treatment of equine colic]""@eng …",Analgesics,Pharmacologic_Substance,0.4577333340812572,0.1373200056809837,0
493,516, NEW PERSPECTIVES ON EQUINE COLIC AND THE 5TH EQUINE COLIC RESEARCH SYMPOSIUM GEORGIA USA-24-28 SEPTEMBER 1994  .  ,5TH,Disease_or_Syndrome,0.20926506780244147,0.06277952283536645,0
494,518," Equine colic-regligence and advice regarding diagnostics and therapy  .  Equine colic - regligence and advice regarding diagnostics and therapy … Equine colic - regligence and advice regarding diagnostics and therapy [1990] … ""Equine colic …",regligence,Therapeutic_or_Preventive_Procedure,0.5494233379153891,0.1648270079242533,1
495,519," Investigations of the use of Buscopan (R) for the treatment of equine colic  .  Investigations of the use of Buscopan(R) for the treatment of equine colic … Investigations of the use of Buscopan(R) for the treatment of equine colic [1985] … ""Investigations of the …",Buscopan(R,"Amino_Acid,_Peptide,_or_Protein",0.4501107401939766,0.13503322742393115,1
496,523, Acute changes in the colonic microbiota are associated with large intestinal forms of surgical colic  .  … Better understanding of how the faecal microbiota changes following laparotomy for treatment of equine colic and the time frame over which the gut microbial recovery/re-population …,colonic,"Body_Part,_Organ,_or_Organ_Component",0.5404571736656393,0.16213715854244334,0
497,526,Hepatic lobe torsion as a cause of colic in a horse  .  A 14‐year‐old Arabian gelding was examined for colic. An exploratory celiotomy was subsequently performed and the left lobe of the liver was found to be twisted. The lobe was …,left lobe of the liver,"Body_Part,_Organ,_or_Organ_Component",0.5614804483408886,0.1684441411956351,2
498,533,"Serosal adhesions‐the next hurdle in colic surgery  .  “The story for all these substances has been very much the same: initial enthusiasm, often actual use in clinical cases, then further investigations which showed either no effect at all or …",surgery,Therapeutic_or_Preventive_Procedure,0.48492928768090215,0.14547879208507825,0
499,534," Retrospective Study on Incidence of Equine Affections Reported at Veterinary Clinical Complex, Anand, Gujarat, India  .  … Equine colic could be divided into two major types according to its origin medically managed or surgical colic depending on severity of pain and involvement of system (Morwal et al., …",surgical,Therapeutic_or_Preventive_Procedure,0.43514637266597983,0.13054391698714293,1
500,535,"Prognostic value of blood lactate, blood glucose, and hematocrit in canine babesiosis  .  … Blood lactate measurement has been shown to be of prognostic value in equine colic,24–30 and horses with the highest lactate concentrations had the highest mortality rates. …","colic,24–30",Organic_Chemical,0.6196969741250397,0.1859090996248755,1
501,536,"Identification of tumour necrosis factor in the blood and peritoneal fluid of horses with colic  .  Tumour necrosis factor was detected both in the blood and peritoneal fluid of 14 horses with various types of gastrointestinal obstruction. In comparison, tumour necrosis factor was not …",gastrointestinal obstruction,Disease_or_Syndrome,0.670720634425089,0.20121619832313972,1
502,537,"Equine cestodosis: a sero-epidemiological study of Anoplocephala perfoliata infection in Ethiopia  .  A 12/13 kDa antigen, tapeworm ELISA test, developed for use in horses, was used to detect parasite-specific serum antibody, IgG(T), in the serum of donkeys. In a pilot study the 12/13 …",parasite-specific serum antibody,"Amino_Acid,_Peptide,_or_Protein",0.5968203762173495,0.17904611997985817,1
503,540,"Factors associated with survival of epiploic foramen entrapment colic: a multicentre, international study  .  Reasons for performing study: Epiploic foramen entrapment (EFE) has been associated with reduced post operative survival compared to other types of colic but specific factors …",epiploic foramen entrapment,Disease_or_Syndrome,0.6180737874270049,0.1854221435961152,0
504,541,"Hematological and biochemical changes in horses with colic in Nairobi county, Kenya.  .  … Clinical evaluation of blood lactate levels in equine colic. … Prognosis in equine colic. a comparative study of variables … Mortality rates and associated factors in equine colic operations - a …",blood lactate levels,Laboratory_Procedure,0.47927769279899857,0.1437833135531349,1
505,544,"Functional morphology of the equine pelvic flexure and its role in disease. A review  .  … colonic rete protects against arterial obstructions caused by Strongylus vulgaris larvae migration, which is a risk factor for equine colic. … Proceedings Equine Colic Research Symposium, …",disease,Disease_or_Syndrome,0.6154119437265795,0.18462359045425591,0
506,545,Packed cell volume and heart rate to predict medical and surgical cases and their short-term survival in horses with gastrointestinal-induced colic.  .  The objective of this prospective case-control study of 125 horses with gastrointestinal tract-induced colic was to determine whether heart rate (HR) and packed cell volume (PCV) can …,prospective case-control study,Research_Activity,0.4589830244925118,0.13769491281925758,1
507,546," Retrospective evaluation of treatment of horses with colic over a period of 15 years  .  … colic horses and although it is unlikely that a single factor can be found that will accurately predict survival in all cases, various parameters have been linked to prognosis in equine colic …",prognosis,Health_Care_Activity,0.4671657828786124,0.1401497404326338,1
508,552," A microbiological map of the healthy equine gastrointestinal tract  .  … Considering the high incidence of these conditions in conjunction with the considerable expense of treating horses, the total annual economic impact of equine colic in the US was …",gastrointestinal tract,Body_System,0.4796668433890504,0.14390005873478948,0
509,553,Effects of various diets on gastric tone in the proximal portion of the stomach of horses  .  Objective —To assess gastric tone in the proximal portion of the stomach in horses during and after ingestion of 4 diets (2 diets of grain and 2 diets of hay). Animals —6 adult horses. …,horses,Mammal,0.5494992495520733,0.1648497814161635,0
510,559,A computer‐derived protocol to aid in selecting medical versus surgical treatment of horses with abdominal pain  .  … The prevalence of equine colic in private practice has been reported to range from 7 10 9 per cent (Rollins and Clement 1979: Foreman and White 1986). Prognosis of horses affected …,abdominal pain,Sign_or_Symptom,0.5764512111952784,0.17293537023041747,0
511,560,Review of gastric rupture in the horse  .  … Gastrointestinal rupture is an important cause and complication of equine colic. The stomach is the most commonly affected segment in the gastrointestinal tract involved in …,Gastrointestinal rupture,Injury_or_Poisoning,0.6646918288446388,0.19940755657713571,1
512,561,"Assessment of agreement using the equine glandular gastric disease grading system in 84 cases  .  … The Eleventh International Equine Colic Research Symposium, July 7– 10, 2014 in Dublin, … The Eleventh International Equine Colic Research Symposium, July 7–10, 2014 in Dublin, …",Dublin,Geographic_Area,0.2857899597868944,0.08573699134295014,1
513,562," The Use of Traditional Chinese Veterinary Medicine; Dry Needle Acupuncture Integrated with Conventional Veterinary Medicine for Impaction Colic Treatment …  .  … Er-ding was an acupoint which was traditionally used for equine colic treatment. The CV-12, known as 'alarmpoint' for the stomach, could exhibit visceral analgesic effect. A 1.5-inch dry …",Impaction Colic Treatment …,Therapeutic_or_Preventive_Procedure,0.6470002121349043,0.19410007135331486,0
514,564,"Antithrombin III (ATIII) activity in plasmas from normal and diseased horses, and in normal canine, bovine and human plasmas  .  … Johnstone IB Coagulation Abnormalities in Cases of Equine Colic. Abst. 2nd … Johnstone IB: Prognostic Value of Hemostatic Testing in Equine Colic. Abst. 2nd Equine Colic Research …",diseased horses,Mammal,0.5064593245780699,0.15193780341088658,0
515,565,학술 1-Equine Colic Shock Pathogenesis 와 Hydration  .  학술 1 - Equine Colic Shock Pathogenesis와 Hydration - 대한수의사회지 - 대한수의사회 : 논문 - DBpia … 학술 3 - Internal treatment for Equine Colic … 학술 1 - Equine Colic Shock …,DBpia,Organic_Chemical,0.44189566513610506,0.13256870480863836,1
516,566,Enhancing medical expert systems with knowledge obtained from statistical data  .  … The application of these methods to the domain of equine colic are discussed and initial … of these authors on the prototype domain of equine colic. The data sets available for statistical …,medical expert,Professional_or_Occupational_Group,0.513299916666246,0.15398998111888562,0
517,567," ASPECTS OF EQUINE FEEDING BEHAVIOR AND FOOD CONSUMPTION  .  … A few causes have been identified for the acceleration of food consumption, which can implicitly contribute to the development of equine colic. …",food consumption,Biologic_Function,0.5634442567029868,0.169033283727675,1
